,created_at,tweet_count,retweet_count,favorite_count,multiplied_senti,Date,Close,Volume,Price_Trend,Volume_Trend
214,2019-08-14 22:20:00,132,98.0,295.0,136.30132091112617,2019-08-14 22:20:00,10205.58,0.0409065605,0.0,0.0
215,2019-08-14 22:40:00,134,261.0,780.0,111.79226759993873,2019-08-14 22:40:00,10182.6,0.0046890000000000005,0.0,0.0
216,2019-08-14 23:00:00,166,48.0,257.0,82.29121129502448,2019-08-14 23:00:00,10214.42,3.94113127,1.0,1.0
217,2019-08-14 23:20:00,106,78.0,367.0,98.99364452753274,2019-08-14 23:20:00,10125.0,0.02153821,1.0,0.0
218,2019-08-14 23:40:00,137,76.0,320.0,148.9697734929793,2019-08-14 23:40:00,10015.01,0.3613716281,1.0,0.0
219,2019-08-15 00:00:00,186,39.0,247.0,165.35903812282024,2019-08-15 00:00:00,10101.11,30.81913171,0.0,0.0
220,2019-08-15 00:20:00,114,145.0,462.0,116.40831963985937,2019-08-15 00:20:00,10110.44,0.02570654,1.0,0.0
221,2019-08-15 00:40:00,84,78.0,289.0,42.52937817769482,2019-08-15 00:40:00,10140.36,0.003982,1.0,0.0
222,2019-08-15 01:00:00,137,84.0,352.0,178.3993900612149,2019-08-15 01:00:00,10087.09,0.21523871,1.0,0.0
223,2019-08-15 01:20:00,106,93.0,334.0,147.5147622530767,2019-08-15 01:20:00,10034.87,1.5986063188,1.0,1.0
224,2019-08-15 01:40:00,115,47.0,178.0,59.76450860981347,2019-08-15 01:40:00,10034.04,4.49131338,0.0,0.0
225,2019-08-15 02:00:00,147,74.0,394.0,185.04152764824406,2019-08-15 02:00:00,10042.2,0.00571193,0.0,0.0
226,2019-08-15 02:20:00,99,45.0,263.0,73.51802125479867,2019-08-15 02:20:00,10029.97,0.92691564,1.0,1.0
227,2019-08-15 02:40:00,98,46.0,152.0,102.06852036216348,2019-08-15 02:40:00,9986.44,0.6775317037999999,1.0,1.0
228,2019-08-15 03:00:00,148,55.0,219.0,80.28312310807243,2019-08-15 03:00:00,10000.75,0.0598737749,1.0,0.0
229,2019-08-15 03:20:00,124,434.0,1570.0,133.65050810379046,2019-08-15 03:20:00,9971.43,0.013481,1.0,0.0
230,2019-08-15 03:40:00,123,47.0,193.0,113.41105766070962,2019-08-15 03:40:00,9888.2,0.46520891,0.0,0.0
231,2019-08-15 04:00:00,166,57.0,341.0,148.23107893187705,2019-08-15 04:00:00,9826.44,0.22740868,0.0,0.0
232,2019-08-15 04:20:00,122,52.0,390.0,157.47912420008427,2019-08-15 04:20:00,9711.27,6.588963400000001,1.0,0.0
233,2019-08-15 04:40:00,121,46.0,321.0,142.27965962635616,2019-08-15 04:40:00,9701.52,0.0850075742,0.0,1.0
234,2019-08-15 05:00:00,151,64.0,234.0,92.45489333965563,2019-08-15 05:00:00,9718.97,0.00366221,1.0,0.0
235,2019-08-15 05:20:00,128,82.0,404.0,97.23874887662348,2019-08-15 05:20:00,9724.79,0.51447859,1.0,1.0
236,2019-08-15 05:40:00,90,32.0,151.0,94.73241547411124,2019-08-15 05:40:00,9714.72,1e-05,1.0,0.0
237,2019-08-15 06:00:00,144,65.0,358.0,117.70628468984162,2019-08-15 06:00:00,9675.54,0.12058787,1.0,1.0
238,2019-08-15 06:20:00,132,182.0,290.0,35.898472941196104,2019-08-15 06:20:00,9520.69,2.43489461,0.0,1.0
239,2019-08-15 06:40:00,145,74.0,285.0,164.7300581338294,2019-08-15 06:40:00,9534.57,0.20396792,1.0,0.0
240,2019-08-15 07:00:00,239,181.0,849.0,83.59630437565592,2019-08-15 07:00:00,9576.21,0.0543499116,1.0,0.0
241,2019-08-15 07:20:00,186,224.0,474.0,113.62035797552811,2019-08-15 07:20:00,9735.57,1.0457707,1.0,0.0
242,2019-08-15 07:40:00,135,82.0,297.0,154.88087443546004,2019-08-15 07:40:00,9713.81,0.6146248000000001,0.0,0.0
243,2019-08-15 08:00:00,185,362.0,620.0,144.83190177831335,2019-08-15 08:00:00,9818.01,0.21398000000000003,0.0,0.0
244,2019-08-15 08:20:00,136,134.0,503.0,135.31747479474674,2019-08-15 08:20:00,9894.52,0.17367882,1.0,1.0
245,2019-08-15 08:40:00,136,154.0,500.0,119.8794399087044,2019-08-15 08:40:00,9850.76,1.23020259,1.0,1.0
246,2019-08-15 09:00:00,232,101.0,369.0,65.66849847012027,2019-08-15 09:00:00,9817.79,0.26218191,1.0,1.0
247,2019-08-15 09:20:00,139,72.0,290.0,135.45307431432747,2019-08-15 09:20:00,9838.88,0.02592022,1.0,1.0
248,2019-08-15 09:40:00,141,75.0,313.0,118.63615764012278,2019-08-15 09:40:00,9915.91,0.21909585,0.0,1.0
249,2019-08-15 10:00:00,225,226.0,769.0,45.667372682276124,2019-08-15 10:00:00,9942.34,1.95806124,1.0,1.0
250,2019-08-15 10:20:00,142,214.0,1125.0,136.34360043021908,2019-08-15 10:20:00,10056.9,0.23298123,0.0,0.0
251,2019-08-15 10:40:00,162,87.0,427.0,157.82981425970144,2019-08-15 10:40:00,10060.01,13.922390898,0.0,1.0
252,2019-08-15 11:00:00,221,950.0,4686.0,147.58581818685718,2019-08-15 11:00:00,10033.51,4.18127445,0.0,1.0
253,2019-08-15 11:20:00,186,137.0,624.0,215.84978164259593,2019-08-15 11:20:00,10082.23,1.17988482,0.0,1.0
254,2019-08-15 11:40:00,170,165.0,712.0,118.32085005048616,2019-08-15 11:40:00,10134.06,0.90363476,1.0,1.0
255,2019-08-15 12:00:00,265,93.0,832.0,165.72419747120117,2019-08-15 12:00:00,10144.84,0.0,0.0,0.0
256,2019-08-15 12:20:00,170,111.0,578.0,179.3629800347836,2019-08-15 12:20:00,10083.11,0.17689364,1.0,0.0
257,2019-08-15 12:40:00,155,357.0,1458.0,208.5825368241905,2019-08-15 12:40:00,10030.78,0.0,1.0,0.0
258,2019-08-15 13:00:00,307,138.0,672.0,315.664867453558,2019-08-15 13:00:00,9989.05,0.11958542,0.0,0.0
259,2019-08-15 13:20:00,192,64.0,283.0,269.04300296356,2019-08-15 13:20:00,9966.48,0.05920787,1.0,0.0
260,2019-08-15 13:40:00,180,138.0,462.0,188.48042878951557,2019-08-15 13:40:00,10009.51,0.0014049000000000002,1.0,0.0
261,2019-08-15 14:00:00,233,136.0,396.0,249.51889581354456,2019-08-15 14:00:00,10027.72,8.034879400000001,0.0,1.0
262,2019-08-15 14:20:00,171,108.0,506.0,202.29447294486184,2019-08-15 14:20:00,10029.2,0.45906693,0.0,1.0
263,2019-08-15 14:40:00,186,210.0,559.0,282.5126022456051,2019-08-15 14:40:00,10002.42,0.34522809509999997,1.0,1.0
264,2019-08-15 15:00:00,211,164.0,796.0,190.71401754244363,2019-08-15 15:00:00,10017.21,0.13196432,0.0,0.0
265,2019-08-15 15:20:00,181,287.0,616.0,192.1299889505985,2019-08-15 15:20:00,10037.38,0.00233081,0.0,0.0
266,2019-08-15 15:40:00,164,182.0,609.0,264.4011644362383,2019-08-15 15:40:00,10057.09,0.7223775848,1.0,1.0
267,2019-08-15 16:00:00,229,129.0,494.0,197.024923976336,2019-08-15 16:00:00,10102.89,0.06885706,0.0,0.0
268,2019-08-15 16:20:00,191,208.0,681.0,234.3393648840967,2019-08-15 16:20:00,10020.05,0.16598374,0.0,0.0
269,2019-08-15 16:40:00,163,221.0,693.0,162.18461998603848,2019-08-15 16:40:00,10073.03,0.11410768,1.0,1.0
270,2019-08-15 17:00:00,211,149.0,497.0,131.88545603455188,2019-08-15 17:00:00,10052.33,3.55981706,1.0,1.0
271,2019-08-15 17:20:00,132,72.0,372.0,155.27098568148105,2019-08-15 17:20:00,9978.2,2.00761758,0.0,1.0
272,2019-08-15 17:40:00,114,63.0,192.0,70.94017860712684,2019-08-15 17:40:00,10001.01,0.12858459,1.0,1.0
273,2019-08-15 18:00:00,204,105.0,307.0,127.91614841001932,2019-08-15 18:00:00,10025.04,0.24457723,1.0,0.0
274,2019-08-15 18:20:00,164,92.0,310.0,159.85047904602192,2019-08-15 18:20:00,10061.59,0.0,0.0,0.0
275,2019-08-15 18:40:00,122,175.0,503.0,146.88309296674336,2019-08-15 18:40:00,10058.59,0.000573,0.0,0.0
276,2019-08-15 19:00:00,193,502.0,1018.0,202.67167839537723,2019-08-15 19:00:00,10039.46,1.5038023252000001,1.0,1.0
277,2019-08-15 19:20:00,147,165.0,493.0,216.4079733421805,2019-08-15 19:20:00,10096.87,3.11493574,1.0,1.0
278,2019-08-15 19:40:00,119,203.0,642.0,131.38778504706028,2019-08-15 19:40:00,10087.66,0.04460857,0.0,0.0
279,2019-08-15 20:00:00,196,1211.0,1157.0,73.96411540456748,2019-08-15 20:00:00,10084.44,0.97740727,0.0,0.0
280,2019-08-15 20:20:00,177,522.0,903.0,200.9579272919372,2019-08-15 20:20:00,10190.11,38.33054739,0.0,1.0
281,2019-08-15 20:40:00,113,148.0,635.0,118.21828170982617,2019-08-15 20:40:00,10325.4,2.60302278,0.0,1.0
282,2019-08-15 21:00:00,204,61.0,235.0,45.166433861365164,2019-08-15 21:00:00,10370.33,0.57168531,1.0,1.0
283,2019-08-15 21:20:00,133,59.0,315.0,146.85381200426932,2019-08-15 21:20:00,10385.46,2.2740316307,0.0,0.0
284,2019-08-15 21:40:00,108,104.0,467.0,54.51768991007636,2019-08-15 21:40:00,10332.48,0.04742825,1.0,0.0
285,2019-08-15 22:00:00,172,89.0,308.0,146.9630211755446,2019-08-15 22:00:00,10329.1,0.06652643,0.0,0.0
286,2019-08-15 22:20:00,129,75.0,229.0,116.80729578187899,2019-08-15 22:20:00,10363.12,0.12735535,0.0,1.0
287,2019-08-15 22:40:00,102,150.0,1345.0,170.86879486947097,2019-08-15 22:40:00,10386.18,0.26732256,1.0,0.0
288,2019-08-15 23:00:00,164,3045.0,9714.0,147.4481143497086,2019-08-15 23:00:00,10398.44,0.01091875,1.0,0.0
289,2019-08-15 23:20:00,131,66.0,291.0,121.24996423658526,2019-08-15 23:20:00,10315.13,0.06663348,0.0,0.0
290,2019-08-15 23:40:00,93,31.0,194.0,110.10676940624816,2019-08-15 23:40:00,10318.04,0.24613602,1.0,1.0
291,2019-08-16 00:00:00,143,16.0,120.0,70.82572081710464,2019-08-16 00:00:00,10287.9,1.01965604,1.0,1.0
292,2019-08-16 00:20:00,111,63.0,213.0,124.61386537233024,2019-08-16 00:20:00,10321.46,0.0,1.0,0.0
293,2019-08-16 00:40:00,85,16.0,106.0,121.60883397599312,2019-08-16 00:40:00,10332.32,0.004,0.0,0.0
294,2019-08-16 01:00:00,133,98.0,462.0,123.91352065764306,2019-08-16 01:00:00,10295.5,0.00709401,0.0,0.0
295,2019-08-16 01:20:00,90,34.0,197.0,105.07794199008491,2019-08-16 01:20:00,10376.88,0.03298759,1.0,0.0
296,2019-08-16 01:40:00,86,14.0,70.0,61.49644222620566,2019-08-16 01:40:00,10370.64,0.00225478,1.0,0.0
297,2019-08-16 02:00:00,148,62.0,277.0,131.6687685241028,2019-08-16 02:00:00,10362.75,0.43942245,1.0,0.0
298,2019-08-16 02:20:00,98,32.0,220.0,129.53179640461343,2019-08-16 02:20:00,10392.9,0.04889286,0.0,1.0
299,2019-08-16 02:40:00,110,41.0,100.0,162.9093602619912,2019-08-16 02:40:00,10358.48,0.25452523,0.0,0.0
300,2019-08-16 03:00:00,129,68.0,195.0,152.34754977714456,2019-08-16 03:00:00,10340.35,0.0004946000000000001,1.0,1.0
301,2019-08-16 03:20:00,71,39.0,139.0,116.8245515041416,2019-08-16 03:20:00,10329.36,0.48253,0.0,1.0
302,2019-08-16 03:40:00,66,79.0,485.0,96.17953681837297,2019-08-16 03:40:00,10305.37,0.09685785,0.0,1.0
303,2019-08-16 04:00:00,129,100.0,256.0,102.01343751740556,2019-08-16 04:00:00,10325.81,0.00217865,1.0,0.0
304,2019-08-16 04:20:00,82,41.0,160.0,56.40353428307633,2019-08-16 04:20:00,10222.91,8.62050847,0.0,1.0
305,2019-08-16 04:40:00,76,16.0,50.0,72.34257099280227,2019-08-16 04:40:00,10208.44,0.000592,1.0,0.0
306,2019-08-16 05:00:00,135,43.0,219.0,28.38772658806657,2019-08-16 05:00:00,10094.5,0.34304894,0.0,0.0
307,2019-08-16 05:20:00,102,35.0,262.0,134.28127862154602,2019-08-16 05:20:00,10001.53,1.4973666,0.0,1.0
308,2019-08-16 05:40:00,121,194.0,519.0,165.75379727804102,2019-08-16 05:40:00,9826.28,1.33109005,0.0,1.0
309,2019-08-16 06:00:00,160,113.0,462.0,107.81673499377462,2019-08-16 06:00:00,9883.67,6.4397268,1.0,1.0
310,2019-08-16 06:20:00,119,106.0,622.0,134.86112264294198,2019-08-16 06:20:00,9941.32,1.75364561,1.0,1.0
311,2019-08-16 06:40:00,101,37.0,140.0,108.53706296356027,2019-08-16 06:40:00,9955.46,0.00184924,1.0,0.0
312,2019-08-16 07:00:00,228,184.0,788.0,141.34531963479427,2019-08-16 07:00:00,9984.22,0.9563761718000001,1.0,0.0
313,2019-08-16 07:20:00,131,68.0,250.0,136.4502511665381,2019-08-16 07:20:00,9943.89,1.96119962,0.0,1.0
314,2019-08-16 07:40:00,104,62.0,207.0,133.11399011420184,2019-08-16 07:40:00,9868.52,7.091124900000001,1.0,1.0
315,2019-08-16 08:00:00,165,106.0,344.0,178.78984168466553,2019-08-16 08:00:00,9911.47,3.28202403,1.0,0.0
316,2019-08-16 08:20:00,118,262.0,457.0,129.1835684210934,2019-08-16 08:20:00,9940.62,1.2111768,0.0,1.0
317,2019-08-16 08:40:00,112,243.0,661.0,167.43799764500173,2019-08-16 08:40:00,9955.51,0.0,1.0,0.0
318,2019-08-16 09:00:00,201,68.0,352.0,166.70931803757773,2019-08-16 09:00:00,10068.64,2.162e-05,1.0,1.0
319,2019-08-16 09:20:00,157,60.0,206.0,199.36011916126654,2019-08-16 09:20:00,10084.68,0.00813961,0.0,0.0
320,2019-08-16 09:40:00,124,91.0,376.0,186.81918406248454,2019-08-16 09:40:00,10099.96,0.05389846,1.0,1.0
321,2019-08-16 10:00:00,185,130.0,501.0,186.14623931961557,2019-08-16 10:00:00,10085.07,0.11362326,1.0,1.0
322,2019-08-16 10:20:00,126,86.0,232.0,186.71237540815335,2019-08-16 10:20:00,10066.53,0.0,0.0,0.0
323,2019-08-16 10:40:00,125,201.0,330.0,146.16025898646237,2019-08-16 10:40:00,10094.61,0.01188412,1.0,0.0
324,2019-08-16 11:00:00,191,289.0,554.0,174.30770470569826,2019-08-16 11:00:00,10084.5,0.09881383,1.0,1.0
325,2019-08-16 11:20:00,150,191.0,406.0,175.3422708101442,2019-08-16 11:20:00,9947.66,0.66850534,0.0,1.0
326,2019-08-16 11:40:00,150,300.0,562.0,119.87368782283976,2019-08-16 11:40:00,9867.14,0.11626932,0.0,0.0
327,2019-08-16 12:00:00,206,151.0,483.0,117.39923009209804,2019-08-16 12:00:00,10148.35,1.4572287205,0.0,1.0
328,2019-08-16 12:20:00,141,82.0,341.0,149.01423616577358,2019-08-16 12:20:00,10184.36,0.190908,1.0,0.0
329,2019-08-16 12:40:00,159,142.0,310.0,127.31873914268455,2019-08-16 12:40:00,10174.78,0.0,1.0,0.0
330,2019-08-16 13:00:00,221,113.0,296.0,142.03762028275185,2019-08-16 13:00:00,10201.3,0.08758278,1.0,0.0
331,2019-08-16 13:20:00,141,43.0,126.0,128.54676644768364,2019-08-16 13:20:00,10140.45,2.12300198,1.0,1.0
332,2019-08-16 13:40:00,136,553.0,918.0,149.14019600858393,2019-08-16 13:40:00,10104.91,0.03832488,0.0,0.0
333,2019-08-16 14:00:00,200,90.0,481.0,161.10799302804642,2019-08-16 14:00:00,10119.98,0.06720044,1.0,1.0
334,2019-08-16 14:20:00,159,341.0,1080.0,158.00039819782066,2019-08-16 14:20:00,10142.31,0.02863139,1.0,0.0
335,2019-08-16 14:40:00,159,54.0,271.0,138.18532920253497,2019-08-16 14:40:00,10091.53,9.93399869,1.0,1.0
336,2019-08-16 15:00:00,271,241.0,590.0,171.41274926138973,2019-08-16 15:00:00,10076.22,0.06030224,1.0,1.0
337,2019-08-16 15:20:00,213,174.0,770.0,238.02259687267068,2019-08-16 15:20:00,10110.68,1.11235721,1.0,1.0
338,2019-08-16 15:40:00,219,119.0,632.0,207.4641974323269,2019-08-16 15:40:00,10375.57,0.60760092,1.0,0.0
339,2019-08-16 16:00:00,229,80.0,304.0,260.82508518426766,2019-08-16 16:00:00,10441.92,1.11746102,1.0,1.0
340,2019-08-16 16:20:00,184,207.0,690.0,220.3748752120405,2019-08-16 16:20:00,10377.77,0.3320596148,1.0,1.0
341,2019-08-16 16:40:00,204,164.0,712.0,281.81392944033956,2019-08-16 16:40:00,10436.59,25.43751115,1.0,1.0
342,2019-08-16 17:00:00,243,102.0,483.0,263.2978817459783,2019-08-16 17:00:00,10425.0,3.7659255144999997,0.0,0.0
343,2019-08-16 17:20:00,180,148.0,763.0,153.9056790072147,2019-08-16 17:20:00,10521.49,0.0591883217,1.0,0.0
344,2019-08-16 17:40:00,166,90.0,496.0,198.7681549767085,2019-08-16 17:40:00,10508.48,0.00918737,1.0,0.0
345,2019-08-16 18:00:00,207,216.0,862.0,164.61237562704247,2019-08-16 18:00:00,10433.07,0.4591232305,1.0,1.0
346,2019-08-16 18:20:00,152,248.0,956.0,150.82320613416275,2019-08-16 18:20:00,10457.6,2.11169754,1.0,1.0
347,2019-08-16 18:40:00,125,340.0,879.0,138.03839190468713,2019-08-16 18:40:00,10431.93,1.89082444,1.0,1.0
348,2019-08-16 19:00:00,171,74.0,325.0,184.86927498732007,2019-08-16 19:00:00,10427.79,0.17076289,0.0,1.0
349,2019-08-16 19:20:00,140,27.0,152.0,116.99373981617036,2019-08-16 19:20:00,10484.47,0.11512543,1.0,1.0
350,2019-08-16 19:40:00,147,199.0,1034.0,156.07369479559063,2019-08-16 19:40:00,10457.72,0.01180198,1.0,0.0
351,2019-08-16 20:00:00,174,130.0,353.0,170.61170249624504,2019-08-16 20:00:00,10509.99,10.30253635,1.0,1.0
352,2019-08-16 20:20:00,153,112.0,413.0,209.21223883588465,2019-08-16 20:20:00,10427.67,1.87736416,1.0,1.0
353,2019-08-16 20:40:00,118,74.0,370.0,182.6702519859824,2019-08-16 20:40:00,10409.79,0.04744754,0.0,0.0
354,2019-08-16 21:00:00,187,112.0,516.0,164.58607777543065,2019-08-16 21:00:00,10387.12,0.6038888000000001,0.0,1.0
355,2019-08-16 21:20:00,143,146.0,779.0,137.5837927838108,2019-08-16 21:20:00,10424.43,1.3456933,0.0,1.0
356,2019-08-16 21:40:00,116,105.0,438.0,134.53449863038165,2019-08-16 21:40:00,10444.44,0.89781059,1.0,1.0
357,2019-08-16 22:00:00,169,445.0,814.0,114.40932234279859,2019-08-16 22:00:00,10440.01,0.01849159,0.0,0.0
358,2019-08-16 22:20:00,145,370.0,762.0,111.26622057059652,2019-08-16 22:20:00,10434.54,0.44131099999999995,1.0,1.0
359,2019-08-16 22:40:00,129,219.0,734.0,141.59556544158812,2019-08-16 22:40:00,10308.73,0.04571601,1.0,0.0
360,2019-08-16 23:00:00,159,158.0,806.0,155.46165577794415,2019-08-16 23:00:00,10423.0,1.0055161,0.0,0.0
361,2019-08-16 23:20:00,120,67.0,303.0,89.41186181672279,2019-08-16 23:20:00,10391.11,0.11171247,0.0,1.0
362,2019-08-16 23:40:00,96,110.0,424.0,85.94590391227572,2019-08-16 23:40:00,10370.28,0.79545847,0.0,1.0
363,2019-08-17 00:00:00,148,153.0,503.0,125.83196875247273,2019-08-17 00:00:00,10346.59,0.09699884,0.0,1.0
364,2019-08-17 00:20:00,132,47.0,155.0,120.23056257968386,2019-08-17 00:20:00,10289.41,0.37742995,1.0,1.0
365,2019-08-17 00:40:00,101,38.0,276.0,124.90330458732548,2019-08-17 00:40:00,10275.75,3.71250763,1.0,0.0
366,2019-08-17 01:00:00,113,39.0,105.0,147.03550721131114,2019-08-17 01:00:00,10252.9,6.01017598,1.0,1.0
367,2019-08-17 01:20:00,106,74.0,299.0,77.6459118051765,2019-08-17 01:20:00,10325.64,0.00174168,1.0,1.0
368,2019-08-17 01:40:00,81,90.0,421.0,96.88539537064153,2019-08-17 01:40:00,10335.64,0.00924206,1.0,1.0
369,2019-08-17 02:00:00,120,72.0,243.0,191.79965519500948,2019-08-17 02:00:00,10395.61,0.00978593,1.0,1.0
370,2019-08-17 02:20:00,93,36.0,290.0,93.58395163244393,2019-08-17 02:20:00,10408.65,0.0,1.0,0.0
371,2019-08-17 02:40:00,77,48.0,176.0,114.49933999462799,2019-08-17 02:40:00,10337.35,0.45720164,1.0,1.0
372,2019-08-17 03:00:00,166,136.0,242.0,128.48171120207414,2019-08-17 03:00:00,10344.86,0.0152757,1.0,0.0
373,2019-08-17 03:20:00,92,162.0,327.0,151.58115441580202,2019-08-17 03:20:00,10356.67,0.49883879,1.0,1.0
374,2019-08-17 03:40:00,77,588.0,514.0,81.3422668331339,2019-08-17 03:40:00,10330.58,0.00926197,1.0,1.0
375,2019-08-17 04:00:00,150,116.0,367.0,165.7933027255394,2019-08-17 04:00:00,10282.48,9.55243162,1.0,1.0
376,2019-08-17 04:20:00,78,43.0,195.0,127.96630053137334,2019-08-17 04:20:00,10311.44,0.0,1.0,0.0
377,2019-08-17 04:40:00,95,37.0,295.0,145.0635596373658,2019-08-17 04:40:00,10357.58,0.0,1.0,0.0
378,2019-08-17 05:00:00,121,20.0,125.0,43.95871912033543,2019-08-17 05:00:00,10357.47,0.00931981,1.0,1.0
379,2019-08-17 05:20:00,106,54.0,327.0,152.71239313357864,2019-08-17 05:20:00,10323.44,0.00086842,1.0,1.0
380,2019-08-17 05:40:00,97,61.0,352.0,98.99560139216034,2019-08-17 05:40:00,10317.92,0.00935202,0.0,1.0
381,2019-08-17 06:00:00,107,47.0,166.0,129.13757610916056,2019-08-17 06:00:00,10385.63,0.0,1.0,1.0
382,2019-08-17 06:20:00,82,49.0,201.0,105.59969814275993,2019-08-17 06:20:00,10376.0,0.00269641,1.0,0.0
383,2019-08-17 06:40:00,85,110.0,523.0,107.73704249092356,2019-08-17 06:40:00,10387.57,0.00929453,1.0,1.0
384,2019-08-17 07:00:00,192,138.0,403.0,99.5965035936668,2019-08-17 07:00:00,10350.35,0.0,1.0,1.0
385,2019-08-17 07:20:00,123,64.0,314.0,154.13439819426546,2019-08-17 07:20:00,10361.83,0.01967611,1.0,1.0
386,2019-08-17 07:40:00,90,99.0,413.0,121.09990791686306,2019-08-17 07:40:00,10345.72,0.0,0.0,0.0
387,2019-08-17 08:00:00,122,228.0,309.0,115.65032599602418,2019-08-17 08:00:00,10365.15,0.00148888,1.0,1.0
388,2019-08-17 08:20:00,113,66.0,652.0,117.82875909488926,2019-08-17 08:20:00,10369.7,9.548e-05,1.0,1.0
389,2019-08-17 08:40:00,82,75.0,209.0,57.37111012717337,2019-08-17 08:40:00,10438.25,0.93902486,1.0,1.0
390,2019-08-17 09:00:00,144,88.0,294.0,137.24530847673907,2019-08-17 09:00:00,10406.04,0.00363451,1.0,0.0
391,2019-08-17 09:20:00,113,29.0,245.0,142.75969242390676,2019-08-17 09:20:00,10400.96,0.00522937,1.0,1.0
392,2019-08-17 09:40:00,112,46.0,320.0,112.67243290411804,2019-08-17 09:40:00,10423.72,0.00818443,1.0,1.0
393,2019-08-17 10:00:00,149,135.0,603.0,179.26180761498284,2019-08-17 10:00:00,10435.0,0.00955917,1.0,0.0
394,2019-08-17 10:20:00,112,48.0,218.0,116.4737477542684,2019-08-17 10:20:00,10426.57,0.0,1.0,0.0
395,2019-08-17 10:40:00,111,59.0,256.0,118.62082992223137,2019-08-17 10:40:00,10402.15,0.0,1.0,1.0
396,2019-08-17 11:00:00,155,26.0,156.0,67.00829123650843,2019-08-17 11:00:00,10377.49,0.0008638999999999999,1.0,0.0
397,2019-08-17 11:20:00,109,286.0,640.0,137.9148513495926,2019-08-17 11:20:00,10384.48,0.0,1.0,1.0
398,2019-08-17 11:40:00,93,22.0,100.0,115.67049626059388,2019-08-17 11:40:00,10357.81,0.02006277,1.0,0.0
399,2019-08-17 12:00:00,151,36.0,233.0,111.35353884715386,2019-08-17 12:00:00,10287.99,6.01085476,0.0,1.0
400,2019-08-17 12:20:00,136,100.0,674.0,117.79748091820909,2019-08-17 12:20:00,10361.12,0.0,1.0,0.0
401,2019-08-17 12:40:00,134,280.0,819.0,176.9913091443112,2019-08-17 12:40:00,10360.95,0.0,0.0,0.0
402,2019-08-17 13:00:00,190,346.0,559.0,158.1880957628398,2019-08-17 13:00:00,10345.75,0.060410000000000005,1.0,1.0
403,2019-08-17 13:20:00,121,84.0,286.0,194.41023842194772,2019-08-17 13:20:00,10335.07,0.0,0.0,0.0
404,2019-08-17 13:40:00,111,70.0,270.0,176.3884366549755,2019-08-17 13:40:00,10324.69,0.00839796,1.0,1.0
405,2019-08-17 14:00:00,169,77.0,363.0,221.06261909636666,2019-08-17 14:00:00,10356.9,0.1,1.0,1.0
406,2019-08-17 14:20:00,129,179.0,840.0,171.6271742985046,2019-08-17 14:20:00,10349.39,0.0,1.0,1.0
407,2019-08-17 14:40:00,127,105.0,262.0,169.91069488161963,2019-08-17 14:40:00,10334.89,0.0,0.0,0.0
408,2019-08-17 15:00:00,200,159.0,565.0,208.54702258730939,2019-08-17 15:00:00,10309.95,0.05671017,1.0,1.0
409,2019-08-17 15:20:00,136,517.0,799.0,136.48071537357131,2019-08-17 15:20:00,10325.68,0.0,1.0,1.0
410,2019-08-17 15:40:00,107,48.0,157.0,135.76323608438574,2019-08-17 15:40:00,10335.95,0.0,1.0,1.0
411,2019-08-17 16:00:00,196,103.0,309.0,254.6009128866931,2019-08-17 16:00:00,10322.81,0.01898995,1.0,1.0
412,2019-08-17 16:20:00,141,230.0,350.0,189.3938588477397,2019-08-17 16:20:00,10353.6,0.00932251,1.0,1.0
413,2019-08-17 16:40:00,122,86.0,405.0,228.6556903354271,2019-08-17 16:40:00,10337.38,0.01415054,1.0,1.0
414,2019-08-17 17:00:00,176,126.0,504.0,229.04567004543046,2019-08-17 17:00:00,10299.99,0.0,0.0,0.0
415,2019-08-17 17:20:00,138,46.0,325.0,135.86940435095548,2019-08-17 17:20:00,10143.35,9.65561797,0.0,1.0
416,2019-08-17 17:40:00,125,67.0,351.0,65.31618408871712,2019-08-17 17:40:00,10166.2,7.00715369,1.0,1.0
417,2019-08-17 18:00:00,158,74.0,294.0,166.17000572407275,2019-08-17 18:00:00,10060.0,0.10660499999999999,1.0,0.0
418,2019-08-17 18:20:00,122,29.0,275.0,135.51855989539388,2019-08-17 18:20:00,10174.6,0.0,1.0,0.0
419,2019-08-17 18:40:00,115,82.0,219.0,156.51069846540298,2019-08-17 18:40:00,10138.81,0.0,0.0,0.0
420,2019-08-17 19:00:00,144,176.0,853.0,171.57669265562436,2019-08-17 19:00:00,10179.05,0.00926762,1.0,1.0
421,2019-08-17 19:20:00,131,123.0,422.0,158.59583042742267,2019-08-17 19:20:00,10187.69,0.00218818,1.0,0.0
422,2019-08-17 19:40:00,94,248.0,608.0,165.801674934983,2019-08-17 19:40:00,10175.0,0.0,1.0,0.0
423,2019-08-17 20:00:00,145,247.0,447.0,154.14418800234714,2019-08-17 20:00:00,10178.33,0.0,1.0,0.0
424,2019-08-17 20:20:00,125,457.0,1501.0,100.97267473549971,2019-08-17 20:20:00,10147.01,0.0,1.0,0.0
425,2019-08-17 20:40:00,88,99.0,384.0,102.66650032133427,2019-08-17 20:40:00,10089.05,0.00364392,0.0,0.0
426,2019-08-17 21:00:00,149,61.0,194.0,168.65163742266873,2019-08-17 21:00:00,10067.61,0.0,0.0,0.0
427,2019-08-17 21:20:00,98,86.0,464.0,132.61861984713468,2019-08-17 21:20:00,10132.54,0.42813083,0.0,1.0
